V1,V2,V3,V4,V5,species,Sample1,Sample2
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687035.1.fa,99.8564,761,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687255.1.fa,99.8492,775,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687015.1.fa,99.8461,774,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750125.1.fa,99.8335,787,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687365.1.fa,99.8277,758,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750345.1.fa,99.8158,780,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002156425.1.fa,99.8087,780,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_003687085.1.fa,99.7966,767,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750035.1.fa,99.7605,775,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_019836425.2.fa,99.5072,720,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_18_Site_Fg_Survey_3_megahit.fa,ST2_GCF_032464855.1.fa,99.3109,497,841,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003860105.1.fa,99.8915,722,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750395.1.fa,99.8857,717,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750125.1.fa,99.8811,721,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750255.1.fa,99.8804,721,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750355.1.fa,99.8797,722,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750145.1.fa,99.8794,724,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750215.1.fa,99.8763,726,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750335.1.fa,99.8599,718,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687255.1.fa,99.8369,712,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750345.1.fa,99.8338,717,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750175.1.fa,99.8316,717,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687035.1.fa,99.8276,693,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002156425.1.fa,99.8081,716,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687275.1.fa,99.8072,699,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687365.1.fa,99.8049,696,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687085.1.fa,99.7807,701,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687295.1.fa,99.7794,696,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687015.1.fa,99.7654,704,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_002750035.1.fa,99.7447,711,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_003687395.1.fa,99.7291,699,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_019836425.2.fa,99.5136,676,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_19_Site_Fg_Survey_1_Megahit.fa,ST2_GCF_032464855.1.fa,99.2715,474,743,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687295.1.fa,99.8425,623,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750175.1.fa,99.8399,622,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687275.1.fa,99.8246,629,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003860105.1.fa,99.812,626,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750125.1.fa,99.7979,625,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750335.1.fa,99.7962,624,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687395.1.fa,99.7899,633,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750255.1.fa,99.7877,626,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687035.1.fa,99.7847,629,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750395.1.fa,99.7829,623,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687365.1.fa,99.7822,628,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750215.1.fa,99.7761,625,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687015.1.fa,99.7679,629,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750145.1.fa,99.7666,625,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750035.1.fa,99.7636,630,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750345.1.fa,99.7595,622,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687255.1.fa,99.749,623,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002750355.1.fa,99.7431,628,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_002156425.1.fa,99.7428,623,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_003687085.1.fa,99.6828,632,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_019836425.2.fa,99.5221,599,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_1_megahit.fa,ST2_GCF_032464855.1.fa,99.1185,435,653,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687295.1.fa,99.9104,728,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750335.1.fa,99.9076,678,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002156425.1.fa,99.9056,680,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750215.1.fa,99.898,676,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750145.1.fa,99.8927,681,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687365.1.fa,99.8923,725,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687035.1.fa,99.8894,729,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687275.1.fa,99.8887,729,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687395.1.fa,99.8719,725,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687255.1.fa,99.8415,680,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003860105.1.fa,99.8341,684,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750125.1.fa,99.8319,685,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750395.1.fa,99.8249,684,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687085.1.fa,99.8152,724,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750255.1.fa,99.8137,683,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_003687015.1.fa,99.8114,728,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750035.1.fa,99.8059,687,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750175.1.fa,99.8011,682,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750345.1.fa,99.7842,680,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_002750355.1.fa,99.783,685,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_019836425.2.fa,99.5484,649,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_1_Site_Ic_Survey_2_spades.fa,ST2_GCF_032464855.1.fa,99.301,469,747,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687275.1.fa,99.9267,821,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002156425.1.fa,99.9264,785,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687365.1.fa,99.9244,819,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750145.1.fa,99.9151,788,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687295.1.fa,99.9078,824,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687035.1.fa,99.8976,825,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687395.1.fa,99.8923,821,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750215.1.fa,99.8844,788,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750335.1.fa,99.8774,783,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750255.1.fa,99.8611,788,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687085.1.fa,99.8575,823,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687015.1.fa,99.849,830,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003860105.1.fa,99.8263,789,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750175.1.fa,99.8166,789,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750395.1.fa,99.8144,789,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750355.1.fa,99.81,789,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750125.1.fa,99.8009,793,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750345.1.fa,99.7885,784,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_002750035.1.fa,99.7289,795,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_003687255.1.fa,99.7231,784,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_019836425.2.fa,99.4842,740,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Ic_Survey_1_.fa,ST2_GCF_032464855.1.fa,99.3535,513,894,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003860105.1.fa,99.9337,764,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750335.1.fa,99.926,767,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750125.1.fa,99.9223,767,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750215.1.fa,99.9214,764,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750395.1.fa,99.9201,768,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750355.1.fa,99.9157,768,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687365.1.fa,99.9099,749,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687015.1.fa,99.9068,763,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750145.1.fa,99.9038,769,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750255.1.fa,99.8972,767,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750175.1.fa,99.8946,767,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002156425.1.fa,99.8933,769,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750345.1.fa,99.8873,764,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687275.1.fa,99.8856,760,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_002750035.1.fa,99.8803,779,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687295.1.fa,99.8779,758,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687035.1.fa,99.8726,758,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687255.1.fa,99.8656,763,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687085.1.fa,99.8558,754,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_003687395.1.fa,99.8327,753,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_019836425.2.fa,99.5413,737,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_25_Site_Tw_Survey_1_.fa,ST2_GCF_032464855.1.fa,99.352,506,799,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003860105.1.fa,99.614,642,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750035.1.fa,99.6065,647,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750215.1.fa,99.5887,645,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750345.1.fa,99.5864,643,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750255.1.fa,99.5849,644,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750355.1.fa,99.5848,645,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750395.1.fa,99.5842,644,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750145.1.fa,99.5793,646,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002156425.1.fa,99.5792,647,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750125.1.fa,99.5772,644,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687365.1.fa,99.5765,642,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687395.1.fa,99.5759,641,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687255.1.fa,99.5698,642,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750175.1.fa,99.5489,643,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_002750335.1.fa,99.5467,643,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687275.1.fa,99.537,644,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687295.1.fa,99.5356,645,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687015.1.fa,99.5351,648,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687085.1.fa,99.534,648,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_003687035.1.fa,99.5077,644,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_019836425.2.fa,99.3907,627,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_1_spades.fa,ST2_GCF_032464855.1.fa,98.9956,441,684,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750215.1.fa,99.9137,766,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750125.1.fa,99.9106,763,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750255.1.fa,99.9095,762,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750145.1.fa,99.9087,767,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750345.1.fa,99.8974,756,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750355.1.fa,99.8962,762,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687255.1.fa,99.894,754,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750395.1.fa,99.8912,763,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750335.1.fa,99.8868,761,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003860105.1.fa,99.8856,763,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750175.1.fa,99.883,761,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687085.1.fa,99.8744,740,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687035.1.fa,99.8706,741,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687275.1.fa,99.864,740,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687015.1.fa,99.8442,747,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687295.1.fa,99.8361,744,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687365.1.fa,99.8347,739,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002156425.1.fa,99.8242,761,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_003687395.1.fa,99.8031,743,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_002750035.1.fa,99.7451,753,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_019836425.2.fa,99.5296,718,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_2_megahit.fa,ST2_GCF_032464855.1.fa,99.3408,505,796,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
ST2_Subject_26_Site_Fg_Survey_3_megahit.fa,ST2_GCF_002750125.1.fa,99.9529,793,824,Staphylococcus epidermidis,ST2_Sub,ST2_GCF
